kind	source	symbol	status	rust	notes
function	overlord.c	ArmosCoordinator_DisableCoercion	done	crates/zelda3/src/overlord.rs	C-shaped Armos coercion reset is ported
function	tagalong.c	Tagalong_IsFollowing	done	crates/zelda3/src/tagalong.rs	C-shaped follower active-mode gate is ported
function	tagalong.c	Follower_ValidateMessageFreedom	done	crates/zelda3/src/tagalong.rs	C-shaped follower message freedom gate is ported
function	tagalong.c	Follower_MoveTowardsLink	done	crates/zelda3/src/tagalong.rs	C-shaped follower trail catch-up helper is ported
function	tagalong.c	Follower_CheckBlindTrigger	done	crates/zelda3/src/tagalong.rs	C-shaped Blind maiden trigger proximity check is ported
function	tagalong.c	Follower_Initialize	done	crates/zelda3/src/tagalong.rs	C-shaped follower initialization is ported
function	tagalong.c	Sprite_BecomeFollower	done	crates/zelda3/src/tagalong.rs	C-shaped sprite-to-follower handoff is ported
function	tagalong.c	Follower_Main	done	crates/zelda3/src/tagalong.rs	C-shaped follower main dispatcher is ported
function	tagalong.c	Follower_NoTimedMessage	done	crates/zelda3/src/tagalong.rs	C-shaped follower drop/game-mode branch is ported
function	tagalong.c	Follower_CheckGameMode	done	crates/zelda3/src/tagalong.rs	C-shaped follower movement recorder and type dispatcher is ported
function	tagalong.c	Follower_BasicMover	done	crates/zelda3/src/tagalong.rs	C-shaped basic follower mover is ported
function	tagalong.c	Follower_NotFollowing	done	crates/zelda3/src/tagalong.rs	C-shaped dropped-follower handling is ported
function	tagalong.c	Follower_OldMan	done	crates/zelda3/src/tagalong.rs	C-shaped old man follower mover is ported
function	tagalong.c	Follower_OldManUnused	done	crates/zelda3/src/tagalong.rs	C-shaped old man detached state is ported
function	tagalong.c	Follower_DoLayers	done	crates/zelda3/src/tagalong.rs	C-shaped detached follower layer draw helper is ported
function	tagalong.c	Follower_CheckProximityToLink	done	crates/zelda3/src/tagalong.rs	C-shaped follower reacquire proximity check is ported
function	tagalong.c	Follower_HandleTrigger	done	crates/zelda3/src/tagalong.rs	C-shaped follower room/screen trigger scan is ported
function	tagalong.c	Tagalong_Draw	done	crates/zelda3/src/tagalong.rs	C-shaped follower draw entry is ported
function	tagalong.c	SetOam_Follower	done	crates/zelda3/src/tagalong.rs	C-shaped follower OAM writer is ported
function	tagalong.c	Follower_AnimateMovement_preserved	done	crates/zelda3/src/tagalong.rs	C-shaped follower animation and OAM layout is ported
function	tagalong.c	Follower_CheckForTrigger	done	crates/zelda3/src/tagalong.rs	C-shaped follower trigger rectangle check is ported
function	tagalong.c	Follower_Disable	done	crates/zelda3/src/tagalong.rs	C-shaped follower disable helper is ported
function	tagalong.c	Blind_SpawnFromMaiden	done	crates/zelda3/src/tagalong.rs	C-shaped Blind spawn from maiden helper is ported
function	tagalong.c	Kiki_RevertToSprite	done	crates/zelda3/src/tagalong.rs	C-shaped Kiki follower revert helper is ported
function	tagalong.c	Kiki_SpawnHandlerMonke	done	crates/zelda3/src/tagalong.rs	C-shaped Kiki sprite spawn setup is ported
function	tagalong.c	Kiki_SpawnHandler_A	done	crates/zelda3/src/tagalong.rs	C-shaped Kiki trigger spawn A is ported
function	tagalong.c	Kiki_SpawnHandler_B	done	crates/zelda3/src/tagalong.rs	C-shaped Kiki trigger spawn B is ported
module	audio.c	*	deferred		audio is outside current oracle comparison
module	spc_player.c	*	deferred		audio is outside current oracle comparison
module	opengl.c	*	deferred		frontend milestone
module	glsl_shader.c	*	deferred		frontend milestone
module	config.c	*	done	crates/zelda3/src/config.rs	C-shaped config, keyboard map, gamepad map, INI section, include, and feature flag parsing is ported
function	config.c	KeyMapHash_Add	done	crates/zelda3/src/config.rs	C-shaped keyboard hash insertion helper is ported
function	config.c	KeyMapHash_Find	done	crates/zelda3/src/config.rs	C-shaped keyboard hash lookup helper is ported
function	config.c	FindCmdForSdlKey	done	crates/zelda3/src/config.rs	C-shaped SDL key/modifier command lookup is ported
function	config.c	ParseKeyArray	done	crates/zelda3/src/config.rs	C-shaped comma-delimited keyboard binding parser is ported
function	config.c	CountBits32	done	crates/zelda3/src/config.rs	C-shaped bit count helper is ported
function	config.c	GamepadMap_Add	done	crates/zelda3/src/config.rs	C-shaped gamepad map insertion with modifier ordering is ported
function	config.c	FindCmdForGamepadButton	done	crates/zelda3/src/config.rs	C-shaped gamepad command lookup is ported
function	config.c	ParseGamepadButtonName	done	crates/zelda3/src/config.rs	C-shaped gamepad button-name parser is ported
function	config.c	ParseGamepadArray	done	crates/zelda3/src/config.rs	C-shaped comma-delimited gamepad binding parser is ported
function	config.c	RegisterDefaultKeys	done	crates/zelda3/src/config.rs	C-shaped default keyboard/gamepad registration is ported
function	config.c	GetIniSection	done	crates/zelda3/src/config.rs	C-shaped INI section matcher is ported
function	config.c	ParseBool	done	crates/zelda3/src/config.rs	C-shaped boolean parser is ported and covered by unit tests
function	config.c	ParseBoolBit	done	crates/zelda3/src/config.rs	C-shaped feature bit parser is ported
function	config.c	HandleIniConfig	done	crates/zelda3/src/config.rs	C-shaped config key dispatcher is ported
function	config.c	ParseOneConfigFile	done	crates/zelda3/src/config.rs	C-shaped single-file parser with include handling is ported
function	config.c	ParseConfigFile	done	crates/zelda3/src/config.rs	C-shaped config entrypoint and default registration is ported
module	main.c	*	deferred		zelda3-bin replaces the C program entry for now
module	load_gfx.c	*	done	crates/zelda3/src/load_gfx.rs	graphics loading, palette filtering, VRAM staging, mirror/spotlight HDMA, dungeon peg buffers, and screen flash paths are ported
table	load_gfx.c	kMainTilesets	done	crates/zelda3/src/load_gfx.rs	ported for load_gfx runtime behavior
table	load_gfx.c	kAuxTilesets	done	crates/zelda3/src/load_gfx.rs	ported for load_gfx runtime behavior
table	load_gfx.c	kSpriteTilesets	done	crates/zelda3/src/load_gfx.rs	ported for load_gfx runtime behavior
table	load_gfx.c	kDecodeAnimatedSpriteTile_Tab	done	crates/zelda3/src/load_gfx.rs	ported for load_gfx runtime behavior
table	load_gfx.c	kOwBgPalInfo	done	crates/zelda3/src/load_gfx.rs	ported for load_gfx runtime behavior
table	load_gfx.c	kOwSprPalInfo	done	crates/zelda3/src/load_gfx.rs	ported for load_gfx runtime behavior
table	load_gfx.c	kGraphicsHalfSlotPacks	done	crates/zelda3/src/zelda_rtl.rs	ported for load_gfx runtime behavior
table	load_gfx.c	kGraphicsLoadSp6	done	crates/zelda3/src/load_gfx.rs	ported for load_gfx runtime behavior
table	load_gfx.c	kMirrorWarp_LoadNext_NmiLoad	done	crates/zelda3/src/load_gfx.rs	ported for load_gfx runtime behavior
function	load_gfx.c	LoadItemAnimationGfxOne	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	GetCompSpritePtr	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	ApplyPaletteFilter_bounce	done	crates/zelda3/src/load_gfx.rs	C-named load_gfx entry delegates to the shared palette filter implementation
function	load_gfx.c	PaletteFilter_Range	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_IncrCountdown	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	snes_divide	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	EraseTileMaps_normal	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	DecompAndUpload2bpp	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	RecoverPegGFXFromMapping	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadOverworldMapPalette	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	EraseTileMaps_triforce	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	EraseTileMaps_dungeonmap	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	EraseTileMaps	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	EnableForceBlank	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadItemGFXIntoWRAM4BPPBuffer	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	DecompressSwordGraphics	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	DecompressShieldGraphics	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	DecompressAnimatedDungeonTiles	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	DecompressAnimatedOverworldTiles	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadItemGFX_Auxiliary	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadFollowerGraphics	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	WriteTo4BPPBuffer_at_7F4000	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	DecodeAnimatedSpriteTile_variable	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Expand3To4High	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadTransAuxGFX	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadTransAuxGFX_sprite	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Gfx_LoadSpritesInner	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	ReloadPreviouslyLoadedSheets	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Attract_DecompressStoryGFX	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	AnimateMirrorWarp	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	AnimateMirrorWarp_DecompressNewTileSets	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Graphics_IncrementalVRAMUpload	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PrepTransAuxGfx	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Do3To4High16Bit	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Do3To4Low16Bit	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadNewSpriteGFXSet	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	InitializeTilesets	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadDefaultGraphics	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Attract_LoadBG3GFX	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Graphics_LoadChrHalfSlot	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	TransferFontToVRAM	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Do3To4High	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Do3To4Low	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadSpriteGraphics	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadBackgroundGraphics	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadCommonSprites	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Decomp_spr	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Decomp_bg	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Decompress	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	ResetHUDPalettes4and5	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilterHistory	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_WishPonds	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_Crystal	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_WishPonds_Inner	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_RestoreSP5F	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_SP5F	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	KholdstareShell_PaletteFiltering	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	AgahnimWarpShadowFilter	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_FadeIntroOneStep	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_FadeIntro2	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_RestoreAdditive	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_RestoreSubtractive	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_InitializeWhiteFilter	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	MirrorWarp_RunAnimationSubmodules	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_BlindingWhite	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_StartBlindingWhite	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_BlindingWhiteTriforce	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_WhirlpoolBlue	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_IsolateWhirlpoolBlue	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_WhirlpoolRestoreBlue	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_WhirlpoolRestoreRedGreen	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_RestoreBGSubstractiveStrict	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	PaletteFilter_RestoreBGAdditiveStrict	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Trinexx_FlashShellPalette_Red	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Trinexx_UnflashShellPalette_Red	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Trinexx_FlashShellPalette_Blue	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Trinexx_UnflashShellPalette_Blue	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	IrisSpotlight_close	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Spotlight_open	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	SpotlightInternal	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	IrisSpotlight_ConfigureTable	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	IrisSpotlight_ResetTable	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	IrisSpotlight_CalculateCircleValue	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	AdjustWaterHDMAWindow	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	AdjustWaterHDMAWindow_X	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	FloodDam_PrepFloodHDMA	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	ResetStarTileGraphics	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Dungeon_RestoreStarTileChr	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LinkZap_HandleMosaic	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Player_SetCustomMosaicLevel	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Module07_16_UpdatePegs_Step1	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Module07_16_UpdatePegs_Step2	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Dungeon_UpdatePegGFXBuffer	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Dungeon_HandleTranslucencyAndPalette	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Overworld_LoadAllPalettes	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Dungeon_LoadPalettes	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Overworld_LoadPalettesInner	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	OverworldLoadScreensPaletteSet	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Overworld_LoadAreaPalettesEx	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	SpecialOverworld_CopyPalettesToCache	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Overworld_CopyPalettesToCache	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Overworld_LoadPalettes	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_BgAndFixedColor_Black	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_SetBgAndFixedColor	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	SetBackdropcolorBlack	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_SetOwBgColor	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_SpecialOw	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_GetOwBgColor	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_AssertTranslucencySwap	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_SetTranslucencySwap	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_RevertTranslucencySwap	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadActualGearPalettes	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_ElectroThemedGear	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadGearPalettes_bunny	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadGearPalettes	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	LoadGearPalette	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Filter_Majorly_Whiten_Bg	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Filter_Majorly_Whiten_Color	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Restore_BG_From_Flash	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Restore_Coldata	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Restore_BG_And_HUD	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_Sp0L	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_SpriteMain	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_Sp5L	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_Sp6L	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_Sword	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_Shield	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_SpriteEnvironment	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_SpriteEnvironment_Dungeon	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_MiscSprite_Outdoors	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_DungeonMapSprite	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_LinkArmorAndGloves	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_UpdateGlovesColor	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_DungeonMapBG	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_HUD	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_DungeonSet	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_OWBG3	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_OWBGMain	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_OWBG1	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_Load_OWBG2	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_LoadSingle	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_LoadMultiple	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_LoadMultiple_Arbitrary	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_LoadForFileSelect	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_LoadForFileSelect_Armor	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_LoadForFileSelect_Sword	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_LoadForFileSelect_Shield	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	Palette_LoadAgahnim	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
function	load_gfx.c	HandleScreenFlash	done	crates/zelda3/src/load_gfx.rs	ported with C name and load_gfx ownership
module	messaging.c	*	partial	crates/zelda3/src/messaging.rs	C-named messaging surface, text rendering, save/load menu, game over, overworld map sprites, and menu choices are ported; dungeon-map drawing cluster remains partial
function	messaging.c	GetDungmapFloorLayout	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	GetOtherDungmapInfo	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	DungMap_4	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module_Messaging_6	partial	crates/zelda3/src/messaging.rs	dungeon-map drawing/input body still needs exact C logic
function	messaging.c	OverworldMap_SetupHdma	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	GetLightOverworldTilemap	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	SaveGameFile	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	TransferMode7Characters	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module0E_Interface	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module_Messaging_0	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	RunInterface	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module0E_05_DesertPrayer	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module0E_04_RedPotion	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module0E_08_GreenPotion	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module0E_09_BluePotion	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module0E_0B_SaveMenu	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module1B_SpawnSelect	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	CleanUpAndPrepDesertPrayerHDMA	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	DesertPrayer_InitializeIrisHDMA	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	DesertPrayer_BuildIrisHDMATable	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	DesertHDMA_CalculateIrisShapeLine	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Animate_GAMEOVER_Letters	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	GameOverText_SweepLeft	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	GameOverText_UnfurlRight	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Module12_GameOver	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	GameOver_AdvanceImmediately	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	Death_Func1	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	GameOver_DelayBeforeIris	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
function	messaging.c	GameOver_IrisWipe	done	crates/zelda3/src/messaging.rs	ported with C name and messaging ownership
