# track	dsp_cycle	register	value
01	10331343	12	151
01	10331379	13	5
01	10332051	22	97
01	10332087	23	8
01	10336777	60	11
01	10336919	61	11
01	10339731	42	107
01	10349070	32	241
01	10352394	42	104
01	10359780	42	107
01	10367653	32	244
01	10373534	42	110
01	10386156	42	113
01	10388175	32	247
01	10398694	42	116
01	10406266	72	238
01	10406302	73	14
01	10410120	32	250
01	10422673	32	247
01	10423306	42	113
01	10435475	32	244
01	10436108	42	110
01	10444114	50	13
01	10444256	51	13
01	10449885	42	107
01	10459173	32	241
01	10462497	42	104
01	10472425	42	107
01	10477042	02	242
01	10477078	03	19
01	10477750	12	119
01	10477786	13	7
01	10478458	22	46
01	10478494	23	11
01	10479303	32	244
01	10480134	42	110
01	10484086	60	13
01	10484228	61	13
01	10550510	72	242
01	10550546	73	19
01	10587996	50	15
01	10588138	51	15
01	10622488	02	101
01	10622524	03	22
01	10623196	12	97
01	10623232	13	8
01	10623890	22	141
01	10623926	23	12
01	10627620	60	15
01	10627762	61	15
01	10697625	72	101
01	10697661	73	22
01	10733391	50	16
01	10733533	51	16
01	10761527	32	247
01	10762160	42	113
01	10769403	02	242
01	10769439	03	19
01	10770111	12	119
01	10770147	13	7
01	10770819	22	46
01	10770855	23	11
01	10771555	32	244
01	10772277	42	110
01	10776229	60	16
01	10776371	61	16
01	10843029	72	242
01	10843065	73	19
01	10880683	50	18
01	10880825	51	18
01	10915014	02	238
01	10915050	03	14
01	10915736	12	151
01	10915772	13	5
01	10916444	22	97
01	10916480	23	8
01	10920174	60	18
01	10920316	61	18
01	10988436	72	238
01	10988472	73	14
01	11055382	32	247
01	11056015	42	113
01	11063258	02	242
01	11063294	03	19
01	11063966	12	119
01	11064002	13	7
01	11064674	22	46
01	11064710	23	11
01	11065505	32	81
01	11065541	33	3
01	11066336	42	251
01	11066688	54	2
01	11066714	55	255
01	11067773	52	68
01	11067809	53	4
01	11068125	64	12
01	11068151	65	255
01	11069184	62	47
01	11069220	63	3
01	11072020	50	23
01	11072162	51	23
01	11072469	60	28
01	11072611	61	28
01	11135345	72	242
01	11135381	73	19
01	11207875	02	238
01	11207911	03	14
01	11208597	12	151
01	11208633	13	5
01	11209305	22	97
01	11209341	23	8
01	11280751	72	238
01	11280787	73	14
01	11334860	32	84
01	11338470	42	254
01	11350204	32	87
01	11350837	42	1
01	11350873	43	5
01	11355414	02	242
01	11355450	03	19
01	11356122	12	119
01	11356158	13	7
01	11356830	22	46
01	11356866	23	11
01	11365468	32	84
01	11368929	42	254
01	11368965	43	4
01	11378513	42	251
01	11385114	32	81
01	11391088	42	248
01	11400279	32	78
01	11404118	42	245
01	11413765	42	242
01	11416619	42	245
01	11426266	42	248
01	11428430	32	81
01	11430094	72	242
01	11430130	73	19
01	11439950	42	251
01	11446140	32	84
01	11452388	42	254
01	11462417	42	1
01	11462453	43	5
01	11464523	32	87
01	11481242	32	84
01	11481875	42	254
01	11481911	43	4
01	11493609	32	81
01	11494242	42	251
01	11502806	42	248
01	11511968	32	78
01	11512658	42	245
01	11525513	42	242
01	11529593	42	245
01	11541787	32	81
01	11542433	42	248
01	11554908	42	251
01	11556913	32	84
01	11563351	42	254
01	11575071	32	87
01	11575748	42	1
01	11575784	43	5
01	11591858	32	84
01	11592491	42	254
01	11592527	43	4
01	11604597	32	81
01	11605230	42	251
01	11615011	42	248
01	11622797	32	78
01	11627821	42	245
01	11647668	02	101
01	11647704	03	22
01	11648485	12	97
01	11648521	13	8
01	11649288	22	141
01	11649324	23	12
01	11655327	32	81
01	11655973	42	248
01	11665799	42	251
01	11670442	32	84
01	11678320	42	254
01	11690084	32	87
01	11690717	42	1
01	11690753	43	5
01	11702820	32	84
01	11703453	42	254
01	11703489	43	4
01	11713212	42	251
01	11717855	32	81
01	11722764	72	101
01	11722800	73	22
01	11726614	42	248
01	11738823	32	78
01	11739469	42	245
01	11763855	32	81
01	11764501	42	248
01	11774353	42	251
01	11782119	32	84
01	11787104	42	254
01	11798883	32	87
01	11799516	42	1
01	11799552	43	5
01	11811295	32	84
01	11814905	42	254
01	11814941	43	4
01	11824679	42	251
01	11829468	32	81
01	11837143	42	248
01	11846539	32	78
01	11849849	42	245
01	11859671	42	242
01	11862674	42	245
01	11874514	32	81
01	11875160	42	248
01	11884982	42	251
01	11897070	32	84
01	11897703	42	254
01	11909452	32	87
01	11910085	42	1
01	11910121	43	5
01	11924472	32	84
01	11925105	42	254
01	11925141	43	4
01	11937859	42	251
01	11940037	32	81
01	11944680	02	104
01	11945904	22	144
01	11947740	02	110
01	11951419	12	100
01	11952024	22	147
01	11954243	02	113
01	11958775	02	119
01	11959394	12	103
01	11959999	22	150
01	11962174	02	122
01	11963398	22	153
01	11969810	02	128
01	11970429	12	106
01	11971034	22	156
01	11973209	02	131
01	11976313	02	134
01	11977610	22	159
01	11981184	02	131
01	11984244	02	128
01	11985468	22	156
01	11995461	02	119
01	11996080	12	103
01	11996685	22	150
01	11998860	02	116
01	11999479	12	100
01	12006666	02	107
01	12007285	12	97
01	12007890	22	144
01	12013169	02	104
01	12019765	02	98
01	12020397	12	94
01	12021029	22	141
01	12022181	72	107
01	12023342	02	95
01	12024606	22	138
01	12025758	72	110
01	12029622	72	113
01	12032361	02	86
01	12032993	12	91
01	12033625	22	135
01	12034777	72	119
01	12035982	02	83
01	12036658	12	88
01	12037319	22	132
01	12038641	72	122
01	12041380	02	80
01	12042644	22	129
01	12043796	72	125
01	12044957	02	77
01	12047373	72	128
01	12048917	02	74
01	12049593	12	85
01	12050254	22	126
01	12051576	72	134
01	12053976	02	68
01	12055240	22	123
01	12056392	72	131
01	12061513	02	71
01	12062850	22	126
01	12064354	72	128
01	12067093	02	77
01	12067725	12	88
01	12068357	22	129
01	12069509	72	122
01	12070670	02	80
01	12073086	72	116
01	12074630	02	83
01	12075967	22	132
01	12079859	02	86
01	12080491	12	91
01	12081123	22	135
01	12082275	72	110
01	12083436	02	92
01	12085852	72	107
01	12088072	12	94
01	12088733	22	138
01	12091147	72	104
01	12094506	02	101
01	12095138	12	97
01	12095756	22	141
01	12096921	72	98
01	12098113	02	104
01	12100745	72	95
01	12103471	02	107
01	12104695	22	144
01	12105860	72	89
01	12107008	02	113
01	12107627	12	100
01	12108232	22	147
01	12109397	72	86
01	12113221	72	83
01	12115947	02	119
01	12116566	12	103
01	12117171	22	150
01	12118336	72	77
01	12119484	02	122
01	12120708	22	153
01	12123404	02	125
01	12126036	72	74
01	12128423	02	131
01	12129042	12	106
01	12129647	22	156
01	12130812	72	68
01	12132299	02	134
01	12133523	22	159
01	12134688	72	71
01	12136543	12	109
01	12141420	02	128
01	12142039	12	106
01	12142644	22	156
01	12143809	72	77
01	12144957	02	125
01	12145576	12	103
01	12146181	22	153
01	12147346	72	80
01	12151340	72	83
01	12154066	02	119
01	12155290	22	150
01	12156455	72	86
01	12157603	02	116
01	12158222	12	100
01	12158827	22	147
01	12159992	72	92
01	12161665	02	113
01	12168818	02	104
01	12169437	12	97
01	12170042	22	141
01	12171194	72	101
01	12174975	72	104
01	12177714	02	98
01	12178346	12	94
01	12180130	72	110
01	12181291	02	95
01	12182555	22	138
01	12183707	72	113
01	12184897	02	92
01	12190280	02	86
01	12190912	12	91
01	12191544	22	132
01	12192696	72	119
01	12193857	02	83
01	12194489	12	88
01	12196273	72	125
01	12202846	02	77
01	12204110	22	129
01	12205262	72	131
01	12206762	02	74
01	12207394	12	85
01	12208026	22	126
01	12209178	72	134
01	12210368	02	71
01	12218767	72	128
01	12219957	02	74
01	12222761	72	125
01	12225500	02	77
01	12226132	12	88
01	12226764	22	129
01	12227916	72	119
01	12229077	02	83
01	12230341	22	132
01	12231493	72	116
01	12234900	54	19
01	12234926	55	253
01	12235829	52	249
01	12235865	53	18
01	12236181	64	19
01	12236207	65	253
01	12237110	62	249
01	12237146	63	18
01	12237943	72	113
01	12239632	50	18
01	12239774	51	18
01	12240081	60	18
01	12240223	61	18
01	12244338	72	104
01	12245882	02	86
01	12246558	12	91
01	12251056	02	89
01	12252320	22	135
01	12253485	72	95
01	12254985	02	95
01	12255617	12	94
01	12256249	22	138
01	12257414	72	92
01	12264126	02	101
01	12264745	12	97
01	12265350	22	141
01	12266515	72	86
01	12267663	02	104
01	12270052	72	83
01	12272895	22	144
01	12275941	50	16
01	12276083	51	16
01	12277569	02	113
01	12278188	12	100
01	12278793	22	147
01	12279958	72	74
01	12281489	02	116
01	12282801	22	150
01	12284236	72	71
01	12286623	02	122
01	12287242	12	103
01	12287847	22	153
01	12289012	72	68
01	12290499	02	125
01	12292888	72	71
01	12294080	02	128
01	12294743	12	106
01	12295392	22	156
01	12296821	72	74
01	12299208	02	131
01	12300432	22	159
01	12301597	72	80
01	12303084	02	134
01	12303703	12	109
01	12305473	72	83
01	12307328	12	106
01	12311048	60	16
01	12311190	61	16
01	12312876	02	125
01	12313495	12	103
01	12314100	22	153
01	12315265	72	80
01	12316457	02	122
01	12319219	72	86
01	12321945	02	119
01	12323169	22	150
01	12325482	02	116
01	12326101	12	100
01	12326706	22	147
01	12327871	72	92
01	12329402	02	113
01	12332158	72	95
01	12334545	02	104
01	12335164	12	97
01	12335769	22	144
01	12336934	72	101
01	12339645	22	141
01	12342002	02	101
01	12345319	72	104
01	12346388	50	8
01	12346530	51	8
01	12348368	02	95
01	12349000	12	94
01	12349632	22	138
01	12350784	72	110
01	12351945	02	92
01	12354361	72	116
01	12355905	02	89
01	12356581	12	91
01	12357257	22	135
01	12361094	02	83
01	12361726	12	88
01	12362358	22	132
01	12363510	72	125
01	12364671	02	80
01	12365935	22	129
01	12371414	72	128
01	12374153	02	74
01	12374785	12	85
01	12375417	22	126
01	12376569	72	134
01	12377774	02	71
01	12379126	22	123
01	12382313	60	8
01	12382455	61	8
01	12385418	22	126
01	12386570	72	128
01	12387731	02	74
01	12390147	72	125
01	12391352	02	77
01	12392028	12	88
01	12392704	22	129
01	12394117	72	122
01	12396856	02	83
01	12398120	22	132
01	12399272	72	116
01	12400433	02	86
01	12401065	12	91
01	12402849	72	113
01	12409552	02	92
01	12410184	12	94
01	12410816	22	138
01	12411968	72	104
01	12413468	02	95
01	12415884	72	101
01	12423360	02	104
01	12423979	12	97
01	12424584	22	141
01	12425749	72	92
01	12426941	02	107
01	12428253	22	144
01	12429679	72	89
01	12432405	02	113
01	12433024	12	100
01	12433629	22	147
01	12434794	72	86
01	12435942	02	116
01	12438331	72	83
01	12439862	02	119
01	12440525	12	103
01	12441174	22	150
01	12442594	72	80
01	12444981	02	125
01	12446205	22	153
01	12447370	72	74
01	12448518	02	128
01	12449137	12	106
01	12449742	22	156
01	12450907	72	71
01	12458669	02	134
01	12459288	12	109
01	12459893	22	159
01	12462206	02	131
01	12462825	12	106
01	12464595	72	74
01	12467099	22	156
01	12468549	72	77
01	12471275	02	125
01	12471894	12	103
01	12472499	22	153
01	12473664	72	83
01	12474812	02	122
01	12477201	72	86
01	12478732	02	119
01	12480044	22	150
01	12483875	02	113
01	12484494	12	100
01	12485099	22	147
01	12486264	72	95
01	12487751	02	110
01	12488370	12	97
01	12488975	22	144
01	12495705	50	10
01	12495847	51	10
01	12497672	02	101
01	12498896	22	141
01	12500048	72	104
01	12501253	02	98
01	12501929	12	94
01	12504042	72	107
01	12506781	02	92
01	12508045	22	138
01	12508678	32	84
01	12510179	72	113
01	12511340	02	89
01	12511972	12	91
01	12512604	22	135
01	12513870	42	254
01	12514738	72	116
01	12520176	72	119
01	12522576	02	80
01	12523208	12	88
01	12523840	22	129
01	12524473	32	87
01	12525106	42	1
01	12525142	43	5
01	12525974	72	128
01	12527518	02	77
01	12533044	60	10
01	12533186	61	10
01	12534885	02	71
01	12535517	12	85
01	12536149	22	123
01	12538283	72	134
01	12539488	02	68
01	12541502	32	84
01	12542179	42	254
01	12542215	43	4
01	12543240	72	131
01	12545979	02	77
01	12546611	12	88
01	12547243	22	129
01	12549377	72	122
01	12553273	42	251
01	12554328	72	119
01	12557067	02	86
01	12557699	12	91
01	12558331	22	132
01	12558977	32	81
01	12560491	72	113
01	12562035	02	89
01	12563372	22	135
01	12564752	42	248
01	12566270	72	110
01	12568980	02	95
01	12569612	12	94
01	12570244	22	138
01	12572404	72	104
01	12573948	02	98
01	12575285	22	141
01	12575975	32	78
01	12576665	42	245
01	12577739	72	98
01	12580465	02	104
01	12581084	12	97
01	12581689	22	144
01	12583862	72	92
01	12585054	02	110
01	12588799	72	89
01	12591525	02	116
01	12592144	12	100
01	12592749	22	147
01	12594922	72	83
01	12596070	02	119
01	12596689	12	103
01	12597294	22	150
01	12599467	72	80
01	12602985	32	81
01	12603675	42	248
01	12605206	72	77
01	12607903	02	128
01	12608522	12	106
01	12609127	22	156
01	12611300	72	71
01	12612831	02	131
01	12615508	42	251
01	12616606	72	68
01	12621189	32	84
01	12621822	42	254
01	12622703	72	77
01	12623895	02	128
01	12630364	02	122
01	12630983	12	103
01	12631588	22	153
01	12633735	72	86
01	12634927	02	116
01	12635590	12	100
01	12636224	22	150
01	12636901	32	87
01	12637578	42	1
01	12637614	43	5
01	12639218	72	89
01	12640287	50	11
01	12640429	51	11
01	12642254	02	110
01	12643478	22	147
01	12645625	72	95
01	12647156	02	107
01	12647819	12	97
01	12648453	22	144
01	12650905	72	98
01	12653292	02	101
01	12654516	22	141
01	12655149	32	84
01	12655782	42	254
01	12655818	43	4
01	12656650	72	104
01	12658150	02	98
01	12658782	12	94
01	12661548	72	107
01	12662753	02	95
01	12664090	22	138
01	12666523	72	110
01	12669262	02	86
01	12669894	12	91
01	12670526	22	135
01	12671172	32	81
01	12671818	42	251
01	12672686	72	119
01	12675228	22	132
01	12676608	42	248
01	12679443	60	11
01	12679585	61	11
01	12681284	02	77
01	12681916	12	88
01	12682548	22	129
01	12683194	32	78
01	12684708	72	128
01	12688969	42	245
01	12690030	72	131
01	12692430	02	68
01	12693062	12	85
01	12693694	22	123
01	12697398	02	71
01	12700115	42	242
01	12701170	72	128
01	12703909	02	77
01	12704541	12	88
01	12705173	22	129
01	12706465	42	245
01	12707333	72	119
01	12708538	02	80
01	12712773	72	116
01	12715822	02	86
01	12716454	12	91
01	12717086	22	135
01	12717732	32	81
01	12718378	42	248
01	12719246	72	110
01	12720790	02	89
01	12724568	72	107
01	12726968	02	95
01	12727600	12	94
01	12728232	22	138
01	12729498	42	251
01	12730379	72	101
01	12731879	02	101
01	12732511	12	97
01	12733129	22	141
01	12733762	32	84
01	12735276	72	98
01	12739119	42	254
01	12740187	72	95
01	12742913	02	110
01	12743532	12	100
01	12744137	22	147
01	12745403	42	1
01	12745439	43	5
01	12746284	72	86
01	12747561	02	113
01	12749729	32	87
01	12755082	02	122
01	12755701	12	103
01	12756306	22	153
01	12758453	72	77
01	12766060	02	131
01	12766679	12	106
01	12767284	22	156
01	12767917	32	84
01	12768550	42	254
01	12768586	43	4
01	12769431	72	68
01	12770947	02	134
01	12772229	22	159
01	12774645	72	71
01	12777371	02	128
01	12778595	22	156
01	12779228	32	81
01	12779861	42	251
01	12780742	72	77
01	12786191	72	80
01	12787260	50	13
01	12787402	51	13
01	12789227	02	116
01	12789846	12	100
01	12790451	22	150
01	12791743	42	248
01	12792624	72	89
01	12795758	32	78
01	12800257	02	107
01	12800876	12	97
01	12801481	22	144
01	12802773	42	245
01	12803654	72	98
01	12804802	02	104
01	12808199	72	101
01	12816186	02	166
01	12816222	03	26
01	12816894	12	246
01	12816930	13	9
01	12817697	22	238
01	12817733	23	14
01	12818528	32	81
01	12819359	42	251
01	12821112	72	113
01	12823870	60	13
01	12824012	61	13
01	12826670	72	119
01	12829138	72	122
01	12832497	72	125
01	12837076	72	128
01	12839196	72	131
01	12841658	72	134
01	12847476	72	131
01	12852055	72	128
01	12858649	72	122
01	12863228	72	119
01	12865348	72	116
01	12871175	72	113
01	12873634	72	110
01	12875754	72	107
01	12880675	72	104
01	12884034	72	101
01	12886167	72	98
01	12888300	72	95
01	12891569	72	166
01	12891605	73	26
01	12928901	50	15
01	12929043	51	15
01	12965980	60	15
01	12966122	61	15
01	13076024	50	16
01	13076166	51	16
01	13105391	32	84
01	13108662	42	254
01	13110817	32	81
01	13111539	42	251
01	13114561	60	16
01	13114703	61	16
01	13116375	02	172
01	13116994	12	249
01	13117599	22	241
01	13119421	02	175
01	13122511	02	178
01	13123174	12	252
01	13123823	22	244
01	13127474	02	187
01	13128698	22	247
01	13131139	12	255
01	13133949	02	193
01	13135261	22	250
01	13138567	02	196
01	13139186	12	2
01	13139222	13	10
01	13139791	22	253
01	13141952	02	199
01	13143176	22	0
01	13143212	23	15
01	13144998	02	202
01	13145617	12	5
01	13148088	02	205
01	13149400	22	3
01	13153818	02	199
01	13154437	12	2
01	13155042	22	0
01	13158088	22	253
01	13158124	23	14
01	13160293	02	196
01	13164917	02	190
01	13165536	12	255
01	13165572	13	9
01	13166141	22	250
01	13167963	02	187
01	13168582	12	252
01	13169187	22	247
01	13171392	02	184
01	13176010	02	175
01	13176629	12	249
01	13177234	22	241
01	13182485	02	172
01	13183797	22	238
01	13187889	02	166
01	13188521	12	246
01	13190277	72	172
01	13191763	02	163
01	13193013	22	235
01	13194151	72	175
01	13195342	02	160
01	13196018	12	243
01	13196680	22	232
01	13198273	72	178
01	13200998	02	151
01	13201630	12	240
01	13202248	22	229
01	13203386	72	187
01	13208451	02	145
01	13209789	22	226
01	13211176	72	193
01	13213562	02	139
01	13214194	12	237
01	13214812	22	223
01	13215950	72	199
01	13217436	02	136
01	13218068	12	234
01	13218686	22	220
01	13219824	72	202
01	13221015	02	133
01	13224288	72	205
01	13225357	50	18
01	13225499	51	18
01	13227323	02	127
01	13227955	12	231
01	13228573	22	217
01	13229711	72	202
01	13230858	02	130
01	13231490	12	234
01	13233246	72	199
01	13234437	02	133
01	13237168	72	196
01	13239893	02	142
01	13240525	12	237
01	13241143	22	223
01	13242281	72	187
01	13247346	02	145
01	13248684	22	226
01	13250071	72	184
01	13252457	02	154
01	13253089	12	243
01	13253707	22	229
01	13254845	72	175
01	13256375	02	157
01	13257713	22	232
01	13259724	72	172
01	13260932	60	18
01	13261074	61	18
01	13262420	02	163
01	13263052	12	246
01	13263670	22	235
01	13264821	72	163
01	13266307	02	166
01	13267557	22	238
01	13269886	02	169
01	13272620	72	160
01	13275332	02	175
01	13275951	12	249
01	13276556	22	241
01	13277707	72	151
01	13278841	02	181
01	13279460	12	252
01	13280065	22	244
01	13281216	72	148
01	13285122	72	145
01	13287834	02	190
01	13288453	12	255
01	13289058	22	250
01	13290209	72	139
01	13291682	02	193
01	13292906	22	253
01	13294057	72	136
01	13298454	72	133
01	13301476	02	205
01	13302095	12	5
01	13302131	13	10
01	13302700	22	3
01	13302736	23	15
01	13303851	72	130
01	13307753	72	133
01	13310465	02	202
01	13311084	12	2
01	13311689	22	0
01	13312840	72	139
01	13313974	02	196
01	13315198	22	253
01	13315234	23	14
01	13316349	72	142
01	13317527	02	193
01	13318190	12	255
01	13318226	13	9
01	13320245	72	145
01	13322957	02	190
01	13324181	22	250
01	13325332	72	151
01	13326466	02	184
01	13327085	12	252
01	13327690	22	247
01	13328841	72	154
01	13330453	02	181
01	13331955	22	244
01	13333824	72	157
01	13336507	02	172
01	13337126	12	249
01	13337731	22	241
01	13338882	72	163
01	13340384	02	169
01	13341032	12	246
01	13341666	22	238
01	13343192	72	169
01	13345578	02	166
01	13347966	72	172
01	13349452	02	160
01	13350084	12	243
01	13350702	22	235
01	13351840	72	175
01	13353016	02	157
01	13354324	22	232
01	13355602	72	181
01	13358327	02	154
01	13359577	22	229
01	13360715	72	187
01	13361862	02	148
01	13362494	12	240
01	13363112	22	226
01	13364250	72	190
01	13365426	02	145
01	13366087	12	237
01	13368012	72	193
01	13370737	02	139
01	13371987	22	223
01	13373125	72	199
01	13374272	02	136
01	13374904	12	234
01	13375522	22	220
01	13376660	72	202
01	13378175	02	133
01	13379483	22	217
01	13380953	72	205
01	13383339	02	127
01	13383971	12	231
01	13385727	72	199
01	13387213	02	130
01	13387845	12	234
01	13390777	02	133
01	13392085	22	220
01	13393543	72	193
01	13396268	02	142
01	13396900	12	237
01	13397518	22	223
01	13398151	32	84
01	13399638	72	187
01	13400785	02	145
01	13402035	22	226
01	13403301	42	254
01	13404155	72	184
01	13405714	02	166
01	13406460	12	246
01	13407192	22	238
01	13408037	32	124
01	13408073	33	2
01	13408868	42	186
01	13408904	43	3
01	13411094	72	181
01	13416609	72	178
01	13418715	72	175
01	13423266	72	172
01	13425372	72	169
01	13431208	72	163
01	13435785	72	160
01	13437904	72	157
01	13444086	72	151
01	13448324	72	148
01	13450443	72	145
01	13454884	50	16
01	13455026	51	16
01	13457483	72	139
01	13459602	72	136
01	13462060	72	133
01	13467909	72	127
01	13470367	72	130
01	13474605	72	133
01	13480787	72	139
01	13482906	72	142
01	13485025	72	145
01	13490560	72	166
01	13491809	60	16
01	13491951	61	16
01	13526611	50	8
01	13526753	51	8
01	13563616	60	8
01	13563758	61	8
01	13672017	50	10
01	13672159	51	10
01	13691190	32	127
01	13691823	42	189
01	13707391	42	192
01	13712594	60	10
01	13712736	61	10
01	13714408	02	172
01	13715027	12	249
01	13715632	22	241
01	13718450	02	178
01	13719674	22	244
01	13720954	42	189
01	13723199	12	252
01	13728515	02	187
01	13729134	12	255
01	13729739	22	247
01	13732940	02	193
01	13734252	22	250
01	13734943	32	124
01	13735620	42	186
01	13738574	02	199
01	13739193	12	2
01	13739229	13	10
01	13739798	22	253
01	13742981	02	202
01	13743600	12	5
01	13744205	22	0
01	13744241	23	15
01	13747093	02	205
01	13748405	22	3
01	13753865	02	199
01	13754484	12	2
01	13755089	22	253
01	13755125	23	14
01	13755749	32	121
01	13756395	42	183
01	13757977	02	196
01	13763982	02	190
01	13764601	12	255
01	13764637	13	9
01	13765206	22	250
01	13766512	42	180
01	13768433	02	184
01	13769096	12	252
01	13769745	22	247
01	13774093	02	175
01	13774712	12	249
01	13775317	22	241
01	13776623	42	183
01	13778500	02	172
01	13779724	22	238
